codigo,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25
602101,-1620,-4110,-7520,-13190,-17310,-20210,-24080,-27170,-30140,-33590,-2590,-5810,-8120,-10150,-12350,-14970,-17210,-20090,-22605,-24835,-26065,0,-1730,-3580,-5080,-6130,-7830,-9950,-11420,-13530,-14650,-16830,-17990,-19450,-1660,-3330,-5335,-5985,-5985,-7825,-9835,-11375,-12475,-13385,-14915,-16635,-510,-2560,-3945,-4785,-4985,-5685,-6785,-8305,-9105,-9905,-11215,-12605,-840,-2508,-2908,-2908,-2908,-3308,-3708,-4208,-5008,-5408,-5708,-5708,-1000,-2210,-2820,-3220,-3620,-4020,-4820,-5770,-6570,-7170,-8270,-8770,-500,-2200,-3220,-3980,-4280,-4580,-5190,-5790,-6465,-7185,-7685,-8205,-737.64,-1637.64,-1837.64,-2037.64,-2337.64,-2737.64,-3147.64,-3447.64,-3847.64,-4057.64,-4382.64,-4682.64,-200,-200,-635.05,-2311.7,-4915.79,-7807.35,-11285.77,-14835.41,-18436.39,-22464.59,-27469.94,-31571.17,-4731.51,-8674.69,-12506.88,-16915.35,-21041.63,-21141.63,-28903.53,-32782.21,-36120.25,-39135.65,-42641.17
602105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,0,0,-75,-75,-75,-75,-75,-150,-220,-220,-550,-740,-215,-425,-755,-945,-1230,-1525,-2065,-2485,-3045,-3465,-4235
602106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92500,-92500,-92500,-92500,-92500,-92500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604103,0,0,0,0,0,0,-42.28,-79.18,-79.18,-79.18,0,0,0,-25584.67,-35754.71,-90743.61,-90743.61,-90743.61,-90891.84,-90891.84,-90891.84,-90891.84,0,0,0,0,0,0,0,0,0,-45.09,-45.09,-45.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99000,-99000,-99000,-99000,-99000,-99000,-99000,-99473.85,0,-293.33,-1911.67,-2005.52,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,-2015.67,0,0,0,0,0,0,-116112.65,-150653.16,-150681.74,-157320.42,-160611.46,-191961.54,0,0,-38847.34,-38847.34,-38847.34,-38847.34,-53992.9,-53992.9,-53992.9,-83132.79,-214407.43,-214407.43,-3117.74,-38076.03,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-51111.77,-62420.97,-91280.66,-91280.66,-108651.05,-1870.73,-1870.73,-22997.15,-45788.61,-50161.42,-50161.42,-69335.95,-87688.47,-92484.6,-92484.6,-95691.36,-102050.37,0,-14026.35,-99188.31,-109241.94,-109241.94,-109241.94,-113692.1,-116361.2,-116361.2,-116361.2,-116361.2
607102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2562.8,-2562.8,0,-122.52,-122.52,-122.52,-122.52,-122.52,-122.52,-122.52,-122.52,-122.52,-122.52,-122.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8500,-8500,-8500,-8500,-8500,0,0,0,0,-19000,-19000,-19000,-19000,-19000,-19000,-19000,-19000,0,0,0,0,0,0,0,0,0,0,0
607103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3400,-3700,-4600,-4600,-4600,-4600,-5000,-5000,-12958.32,-13358.32,-13358.32,-13849.99,-2174.43,-5026.11,-6918.29,-8267.81,-10266.95,-14063.3,-17586.63,-21087.5,-22404.13,-79256.3,-80673.14,-81173.14,-9143.34,-9173.89,-10173.89,-13653.04,-13653.04,-19890.2,-19890.2,-20390.2,-20965.98,-21869.94,-22898.24,-26432.47,-16332.29,-16332.29,-83580.74,-94660.38,-98003.21,-98003.21,-98503.21,-99003.21,-99003.21,-100603.21,-109070.71,-113666.68,-7972.45,-21147.08,-29755.22,-32329.46,-35654.26,-40379.7,-52867.22,-78297.37,-83204.12,-90366.1,-103749.43,-104984.78,-150892.91,-172940.89,-176204.6,-180982.41,-290015.89,-444644.33,-479068.39,-479601.51,-484682.99,-484782.99,-557164.06,-597960.83,-17050,-58488.82,-84992.55,-104574.89,-159379.66,-294719.85,-411017,-473120.88,-521279.6,-643779.16,-691549.4,-709799.06,-124031.07,-213966.45,-470229.21,-538466.72,-818414.74,-862514.7,-931004.43,-941755.99,-964391.11,-974091.11,-1073219.42
607199,-1309.97,-1369.98,-2920.15,-3489.25,-6340.95,-7132.3,-7742.17,-7899.72,-8483.99,-6760.02,-1103.26,-1753.88,-10033.9,-18049.23,-20472.49,-23733.42,-29829.89,-31578.45,-34275.28,-36900.1,-51417.34,-52669.12,-1762.18,-3672.51,-4899.98,-32839.96,-38491.62,-41870.04,-122359.37,-125932.25,-226924.71,-229132.16,-241185.12,-264988.97,-2122.53,-4595.22,-7818.02,-14196.88,-46711.04,-68131.14,-81717.65,-120338.06,-257642.39,-275192.25,-299181.04,-497145.36,-1809.01,-25232.85,-29151.83,-31666.23,-121203.92,-143032.92,-144789.28,-239886.02,-242242.24,-283924.46,-326151.31,-494768.59,-2472.01,-38400.63,-164892.87,-178292.89,-186995.65,-202758.25,-211240.73,-218765.87,-224276.3,-226608.07,-236804.45,-436425.62,-22025.67,-25076.54,-60464.96,-61886.76,-256530.14,-393230,-300380.79,-336058.4,-446083.17,-477168.36,-500457.43,-635554.7,-2285.7,-6318.44,-77582.93,-107294.59,-146102.74,-221338.66,-226973.31,-261733.14,-271620.88,-282449.02,-344326.78,-399663.83,-6102.98,-48956.77,-111999.39,-117895.33,-127551,-166402.65,-203511.91,-218245.04,-225439.98,-229496.86,-264740.96,-429476.89,-39379.13,-84223.9,-109858.3,-140346.49,-166747.48,-184356.59,-237547.68,-281964.23,-334243.69,-359108.67,-387302.82,-473824.02,-75830.59,-131601.46,-176627.28,-217640.62,-245255.41,-265372.86,-333430.57,-351605.25,-419286.19,-528048.62,-554806.08
613102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-625,-1025,-1275,-8925,-9150,-9700,-9825,-9950,-14950,-875,-1200,-1400,-1500,-1900,-2100,-5325,-5525,-5725,-6225,-6325
701101,16481.14,108479.87,325242.73,494376.5,735256.96,1002172.7,1333114.13,1643145.56,2006905.29,2277820.79,480200.22,808967.74,1377183.15,1887006.37,2407062.8,3068860.99,3819675.76,4531934.71,5246970.13,5972431.34,6717364.13,7344664.66,800766.83,1499129.48,2259214.57,3027771.45,3753902.02,4527305.32,5438118.69,6386992.21,7263222.02,8228195.56,9141707.46,10104588.15,960776.16,1939423.6,2802804.43,3679755.24,4492013.64,5396283.81,6283410.47,7227785.47,8189982.71,9153726.2,10020039.25,11467186.73,365654.53,2119089.59,3016188.69,3978048.6,4958853.99,6001883.19,6981370.13,8065575.74,9039071.17,10083617.49,11193651.25,12265844.61,1095751.99,1955363.78,2855343.47,3695722.46,4574976.57,5653562.87,6608808.23,7654998.4,8711465.46,9916415.87,11232423.78,12002655.45,1188973.85,2172988.79,3324431.46,4496766.39,5636230.7,6851170.55,7973490.37,9299002.92,10548069.87,11837315.27,13203354.3,14720935.54,1329669.57,2544437.55,3974063.08,5355433.2,6794426.19,8199532.31,9615070.2,11074090.88,12508773.07,13978341.76,15501029.2,17063092.81,1364805.4,2816416.69,4364120.51,5919352.07,7597425.15,9311706.5,10843039.6,12378104.56,14030313.64,15802449.01,17559572.58,19199874.19,1720002.75,3335070.79,5086548.7,6966352.24,8817796.19,10774512.05,12492644.34,14365629.06,16202661.03,18187006.83,20413429,22217069.28,1833604.35,3768264.68,5633050.05,7525682.18,9690895.23,12114866,14162097.2,16240311.32,18438510.76,20605389.99,22903760.34
701102,0,4500,41193.78,66193.78,66793.78,79078.7,99093.7,127323.1,142512.95,153636.91,15797.1,31011.05,31285.05,78209.29,101221.43,173112.18,174448.64,217822.04,232872.56,273548.23,287333.65,364261.5,11874.05,12985.06,14203.35,36430.78,57360.11,80965.6,115291.2,152898.24,233102.17,256552.38,257838.24,322249.39,57480.12,58808.44,107154.77,107672.88,142676.59,158667.14,170365.98,222717.44,238141.18,250567.6,251146.11,0,742.2,2896.61,43017.45,43782.97,118828.66,135094.9,136604.74,137180.9,138521.67,175489.28,226259.56,236992.37,7167.29,30775.77,33876.74,44004.55,44684.18,80910.88,115951.39,116733.86,168253.94,169705.21,170497.71,181478.14,11458.45,48880.83,50013.92,51260.13,60081.49,246044.28,260072.04,261320.04,261320.04,274847.94,330240.11,389679.97,2671.7,4135.83,15347.44,17634.74,38131.92,49535.26,51593.05,91183.15,92388.79,109199.69,149868.71,172219.98,1681.03,2816.98,17915.8,19642.79,45901.53,204660.22,206200.9,235026.44,263564.11,264395.01,265222.3,284325.85,883.12,1530.69,41831.04,42475.13,43117.35,72061.53,91347.2,129294.24,330451.03,332639.05,333278.67,336787.09,446.74,893.24,42596.65,43042.19,43873.44,55146.97,55759.95,56001.53,58018.7,83118.7,83968.9
701103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,50000,50000,60000,85000,95000,95000,95000,105000,115000,130000,145000,152500,305000,457500,610000,762500,915000.5,1067500.5,1220000.5,1372500.51,1525000.51,1525000.51
702101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.01,44.01,44.01,44.01,272.85,479.21,1318.12,2699.2,4342.97,5576.66,6702.13,1445.08,2812.69,4202.41,5738.03,9035.02,11649.31,14943.85,18287.46,21985.08,27186.73,32068.73,37148.13,6266.45,11728.51,17831.41,24626.81,30973.87,37488.62,43046.78,49162.48,55843.98,61845.21,67012.26
702102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.28,5665.6,10219.12,14964.88,19769.99,25639.89,32917.2,40332.07,48527.49,56213.33,64530.84,9292.58,17672.22,26597.13,36009.56,47294.84,57781.94,70647.57,82166.08,94692.84,107092.41,121070.44,140930.01,20156.5,39802.32,59404.41,80898.03,101004.91,101004.91,148705.28,173797.74,198992,228717.34,266302.4
704101,0,0,193,193,193,4243,4243,4243,4243,8700.57,0,0,0,0,0,0.06,0.06,0.06,0.06,0.06,0.06,187.41,1.74,1.74,1.74,1.74,1.74,1.74,29376.61,29376.61,29376.61,29376.61,29376.61,29376.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24038.97,24038.97,24038.97,96977.66,96977.66,99611.79,146111.76,156111.76,166111.76,222735.77,10147.35,23926.56,56922.69,56922.69,57935.82,61057.41,61057.41,61057.41,63160.8,75135.52,99122.48,251770.22,3082.91,3851.45,93187.74,94387.74,97782.17,97850.92,105109.42,106342.28,106382.28,109496.42,109496.42,121589.92,16407.66,35176.48,35176.48,41271.27,54938.75,107572.21,107572.21,109538.42,202303.16,202303.16,202303.16,378960.08,0,0,0,5872.15,30383.14,49211.32,73494.44,76522.12,76522.12,76522.12,80168.34,80168.34,0,12317.9,12317.9,12317.9,12317.9,18495.03,18495.03,18495.03,18495.03,20438.03,20438.03,20438.03,17442.25,17442.25,17442.25,17442.25,96105.3,117856.51,117856.51,117856.51,120501.38,131134.82,132863.64
704103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,120,160,200,200,200,200,240,240,240,0,0,0,0,0,0,80,80,80,80,1030,1030,0,0,0,0,0,0,0,0,0,0,40,80,0,0,0,0,40,80,80,80,80,80,120
706101,0,0,32460.37,52232.77,60843.52,87422.72,118264.72,180179.52,207933.02,288920.72,37706.74,67446.24,97476.24,123671.24,157024.93,186867.48,243268.64,271530.64,298334.64,364108.44,406119.24,455879.37,21325.5,55773.8,102117.48,138928.98,185491.19,203690.94,315433.8,353624.32,390244.82,463544.18,519004.54,604950,19401,37378.75,67490.3,107474,140613.13,202686.72,238516.29,289009.51,336249.26,385524.48,497141.26,542738.27,500,47024.5,91451.9,143695.24,216974.94,310677.94,417473.94,501642.94,606655.94,713562.44,771616.96,857220.86,79818,158870.54,225456.54,245081.54,269706.54,293952.54,351102.54,409823.33,459398.33,503098.33,560497.13,584802.63,57125,140951,274407.05,357881.15,422346.65,482367.86,575221.66,747976.96,840160.35,945719.32,1026641.11,1228546.89,130270.05,240223.56,316320.15,416801.95,580129.95,804789.14,958017.14,1188209.52,1335741.95,1502250.94,1652284.1,1704877.1,216419.51,379169.51,506238.51,632628.51,885643.51,1123359.91,1319748.7,1576812.7,1773702.7,1547944.16,1656659.16,1701174.16,195390,409709.63,548224.63,693614.63,840931.53,997213.5,1131229.29,1244624.14,1378364.14,1507757.82,1602172.82,1650437.82,169665,413331.66,558855.28,680720.54,737593.87,851696.57,1011850.92,1112639.18,1201664.41,1290601.21,1351255.88
706102,15666.55,92109.88,156944.33,267758.56,342320.09,398530.13,492576.73,606562.62,733506.94,921835.77,197159.98,380300.79,568002.24,770178.05,1109688.6,1386768.04,1648347.9,1871178.61,2120456.79,2343072.4,2569113.2,2815118.92,212795.42,441092.5,646791.42,884160.11,1083994.55,1373699.33,1548122.49,1779950.17,2008125.47,2269024.11,2485186.05,2705967.35,200028.13,407642.83,612217.59,830345.49,1072048.63,1272056.25,1487778.01,1709253.49,1896279.24,2129531.44,2371004.58,2576750.47,153,364489.18,599686.04,793285.02,1032990.47,1226378.76,1450491.27,1758861.55,1974882.2,2212210.9,2432317.95,2629713.97,264315.83,539765.42,755353.6,965419.07,1166939.22,1394400.53,1589696.31,1801318.71,2066015.3,2277659.95,2486219.23,2876262.53,269145.37,488635.02,799835.86,1091165.51,1383343.4,1658815.63,1954486.37,2211228.23,2505570.87,2804903.62,3084107.34,3377180.58,337607.88,653148.08,990870.97,1300319.91,1661330.52,2077036.45,2451288.26,2854178.24,3196349.47,3642509.78,4073749.56,4481032.46,465132.74,861747.36,1304648.78,1714055.97,2128557.1,2561998.5,2974835.42,3470909.48,3897059.26,4341885.4,4799653.55,5193247.24,432072.55,868501.69,1314783.15,1759267.08,2266726.64,2728223.01,3242792.09,3710792.44,4167787.08,4646986.49,5097942.68,5624438.26,455606.36,1022222.39,1501360.03,1996692.3,2481007.61,3038780.25,3585155.9,4100460.86,4604368.09,5146944.13,5685580.24
706103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,12000,12000,12550,12550,12550,12550,12575,12575,13385,13385,105,305,305,317,317,382,382,382,382,382,412,412,0,0,0,130,630,630,630,630,630,630,630
706104,0,3000,6000,25143,30193,36128,67618,75026.33,75476.33,96294.44,400,46864.98,56219.98,61784.37,107561.94,115314.44,145974.44,146748.44,187267.36,223514.16,225194.16,236455.8,14102.27,34594.04,51194.04,55394.04,67069.04,68394.04,69069.04,75269.04,97082.04,117405.84,128790.89,177127.39,9300,10000,37201.22,47051.22,61980.22,95698.51,121377.65,130164.4,134759.32,143592.72,154162.03,158185.18,9500,29988.61,68804.91,82766.69,102148.39,106783.39,112233.39,114333.39,138833.39,153493.39,162493.39,177876.04,17225,85978.34,116583.91,116583.91,117983.91,120133.91,130783.91,137248.91,103372.24,108002.24,121702.24,127755.54,40500,46200,63750,80500,101172.6,105772.6,111752.6,112752.6,114952.6,141702.6,143002.6,146002.6,25125,51000,56000,67050,70750,70750,74300,76450,81050,84350,92910,118714,33921.12,44725.12,95389.12,97489.12,107038.77,125788.77,128238.77,166362.75,169554.75,171904.75,199694.4,278633.56,21860.05,44860.05,60460.05,102517.82,117292.82,134992.82,162176.02,169576.02,182076.02,196495.61,210455.61,217955.61,8833.33,34666.66,46174.99,63122.1,82350.77,90684.1,105267.43,126059.88,135793.21,172773.68,268125.35
706105,384.61,1784.61,3184.61,4584.61,5984.61,5984.61,8276.61,10568.61,12860.61,15152.61,2292,2292,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,10000,10000,10000,43900,55420,67396.35,79094.35,91694.35,102994.35,114294.35,133118.35,133118.35,12600,23900,23900,23900,72156.99,72156.99,72156.99,72156.99,72156.99,79606.99,92856.99,106106.99,0,31309.93,44559.93,57809.93,71059.93,87809.93,99309.93,114309.93,129309.93,144703.63,159703.63,192853.63,25344,52254,78964,105674,139719.05,167348.77,196122.13,224742.36,251336.93,281336.68,309246.68,336237.07,35410,60820,101694.55,110357.95,164695.35,172574.46,194639.32,225937.44,257116.19,287460.53,317599.1,344463.48,5353.41,56406.97,83650.05,112348.28,140344.77,168411.03,196322.08,231733.14,264029,294091.9,324543.49,355308.36,7056.98,14107.85,28410.26,36133.48,43130.48,50434.58,110829.5,121940.94,128857.62,161067.9,169699.85,228095.74,35429.96,41737.42,71448.81,82295.8,114699.83,124468.84,157696.34,164836.91,176384.91,183470.11,192745.29,203284.44,3747.37,41224.06,44971.43,48718.8,52466.17,56213.54,59960.91,63708.28,67455.65,70803.02,73750.39
706106,0,978,1428,9884.52,17852.87,28019.87,31144.91,41101.11,46456.31,7266,1303,7524.9,11539.9,15142.9,22511.69,28329.99,40347.64,52086.88,58724.88,63584.98,68476.08,18028.58,1700,9062.7,23222.42,32521.09,37828.87,42156.44,46761.64,47521.64,49421.11,51286.11,53864.11,56409.37,4638.37,11618.72,12633.72,23306.72,25806.72,27651.72,33867.05,32079.55,35534.79,44411.79,58972.92,72524.52,5397.6,23864,35467.45,37147.45,47079.89,76981.12,92297.46,104057.56,107482.56,115859.04,124308.58,38991.04,33597.56,47508.36,57557.32,60550.33,105550.97,109304.97,129760.84,179427.07,182172.07,208852,236947.97,242229.48,27957,118411.25,136851.72,163792.97,170893.97,172798.59,203508.8,213802.09,228081.69,280817.22,291664.55,298814.55,30678.5,33193.5,40292.4,55025.9,95387.66,117301.11,135889.11,206074.87,208342.98,237795.83,256546.44,260882.84,10359.5,51550.06,56783.06,89467.33,102332.09,108495.09,174506.12,180597.62,209031.7,237775.27,250060.27,253180.97,19679.81,33282.81,52724.81,61931.81,109214.45,144812.04,181287.9,210755.18,225745.92,297746.55,308152.25,310124.24,21661.75,53038.73,132014,207999.76,218766.72,301536.48,385893,412641.71,419480.77,477895.3,538516.32
706107,2490,9986.84,38172.67,76286.5,156358.49,203866.67,224771.39,257504.39,361352.64,412056.79,97.5,51020,136606,164510.17,181597.12,194326.12,207055.12,245854.81,284985.58,317676.33,359900.14,401090.14,1450,7543,38427.15,58299.31,60765.31,71327.31,85154.81,87737.81,97935.31,113825.31,184187.31,187165.31,15100,22475,39931,101161.5,105086.5,106011.5,112990.5,113390.5,116005.5,116005.5,132581.5,146590.5,0,0,3277.5,14214.5,26617.5,42517.5,59852.5,131580.17,137920.17,150423.17,193407.48,192083.48,62680,110087,147177,181315.71,188938.75,202448.11,203763.11,225898.11,273918.43,324718.43,347814.93,355318.68,61158.3,92059.5,165035.74,201653.16,215551.18,219691.26,258898.6,353507.03,383900.28,429192.46,514192.46,562897.46,63048.57,72464.08,41710.9,102208.42,127322.16,165055.56,207315.33,217038.3,277398.15,368035.83,577990.14,577990.14,165612.48,191499.32,260528.83,365699.35,421995.81,539402.67,589146.63,656214.77,742441.8,757380.3,890679.04,825679.04,244758.83,436482.11,498627.77,854554.29,954642.24,954642.24,1007961.06,1197042.54,1199513.95,1265776.5,1123966.6,724733.67,275,440,525,1399.48,2639.48,9524.76,15639.6,23397.06,23397.06,23752.06,24669.66
706108,0,0,0,0,0,0,0,0,0,0,0,0,4299.75,4299.75,17261.01,17261.01,17261.01,17261.01,17261.01,17261.01,17261.01,17261.01,0,0,0,0,1029,1543.5,2058,2572.5,3087,3601.5,4116,4630.5,3567.54,5111.04,5111.04,11549.64,14107.44,17836.07,17836.07,17836.07,17836.07,17836.07,17836.07,17836.07,4043.09,4043.09,7519.93,7519.93,20875.7,30875.7,57136.25,101828.06,111828.06,121828.06,131828.06,150644.83,10000,23829.94,23829.94,40546.8,68194.53,102827.3,138223.94,150707.94,169207.94,220207.94,235207.94,272026.11,7992.88,7992.88,46378.97,46378.97,81256.7,125774.65,176766.7,222145.39,258945.61,296283.99,336556.82,383143.17,39462.77,0,2587.2,13506.52,16053.65,16053.65,18828.77,23944.36,34104.36,34104.36,64104.36,70578.6,0,2000,2602.34,3204.69,4528.9,7853.11,9177.32,9177.32,14457.24,16714.86,18972.48,21715.67,32257.62,64515.24,66772.86,69594.16,73311.76,76958.81,88524.93,91188.09,94618.57,98049.05,101479.53,107588.78,3709.96,7419.91,11129.88,14707.41,18970.4,19264.4,26537.36,30097.42,33657.48,37217.54,40777.6
